contract_no,contract_serial,contract_type,contract_status_no,state,out_date,out_time,in_date,in_time,days,out_milage,in_milage,milage_changed,vehicle_id,is_status_5,matches_cancelled_flag
84615,40801,C,5,closed,"2025-11-06 00:00:00",16:10:00,"2025-11-06 00:00:00",16:10:00,0,64954,0,yes,1803,yes,matches
84606,40789,C,5,closed,"2025-11-06 00:00:00",09:00:00,"2025-11-06 00:00:00",09:00:00,0,113123,0,yes,1836,yes,matches
84601,40784,C,5,closed,"2025-11-06 00:00:00",06:45:00,"2025-11-06 00:00:00",06:45:00,0,1,0,yes,1862,yes,matches
84632,40818,C,5,closed,"2025-11-07 00:00:00",18:00:00,"2025-11-07 00:00:00",18:00:00,0,25244,0,yes,1878,yes,matches
84619,40805,C,5,closed,"2025-11-07 00:00:00",07:45:00,"2025-11-07 00:00:00",07:45:00,0,1,0,yes,1795,yes,matches
3771,40838,U,5,closed,"2025-11-08 00:00:00",12:43:46,"2025-11-08 00:00:00",12:43:46,0,82974,82973,yes,1804,yes,matches
84678,40877,C,5,closed,"2025-11-09 00:00:00",23:47:00,"2025-11-09 00:00:00",23:47:00,0,84287,0,yes,1802,yes,matches
84667,40865,C,5,closed,"2025-11-09 00:00:00",15:00:00,"2025-11-09 00:00:00",15:00:00,0,80816,0,yes,1816,yes,matches
84697,40898,C,5,closed,"2025-11-11 00:00:00",10:33:47,"2025-11-11 00:00:00",10:33:47,0,63170,0,yes,1815,yes,matches
84711,40919,C,5,closed,"2025-11-12 00:00:00",10:25:00,"2025-11-12 00:00:00",10:25:00,0,91112,0,yes,1742,yes,matches
84732,40948,C,5,closed,"2025-11-13 00:00:00",18:00:00,"2025-11-13 00:00:00",18:00:00,0,63722,0,yes,1829,yes,matches
3805,40977,U,5,closed,"2025-11-14 00:00:00",19:10:28,"2025-11-14 00:00:00",19:10:28,0,68128,0,yes,1818,yes,matches
84750,40971,C,5,closed,"2025-11-14 00:00:00",16:55:00,"2025-11-14 00:00:00",16:55:00,0,16531,0,yes,1903,yes,matches
84796,41033,C,5,closed,"2025-11-16 00:00:00",20:30:00,"2025-11-16 00:00:00",20:30:00,0,13713,0,yes,1902,yes,matches
84795,41032,C,5,closed,"2025-11-16 00:00:00",20:30:00,"2025-11-16 00:00:00",20:30:00,0,27760,0,yes,1885,yes,matches
84790,41026,C,5,closed,"2025-11-16 00:00:00",17:50:00,"2025-11-16 00:00:00",17:50:00,0,63722,0,yes,1829,yes,matches
84821,41059,C,5,closed,"2025-11-17 00:00:00",21:00:00,"2025-11-17 00:00:00",21:00:00,0,10541,0,yes,1904,yes,matches
84811,41048,C,5,closed,"2025-11-17 00:00:00",14:44:00,"2025-11-17 00:00:00",14:44:00,0,1565,0,yes,1925,yes,matches
84836,41080,C,5,closed,"2025-11-18 00:00:00",15:32:00,"2025-11-18 00:00:00",15:32:00,0,13929,0,yes,1902,yes,matches
84829,41071,C,5,closed,"2025-11-18 00:00:00",15:00:00,"2025-11-18 00:00:00",15:00:00,0,37349,0,yes,1874,yes,matches
84847,41093,C,5,closed,"2025-11-19 00:00:00",16:54:00,"2025-11-19 00:00:00",16:54:00,0,548,0,yes,1915,yes,matches
84886,41137,C,5,closed,"2025-11-20 00:00:00",21:00:00,"2025-11-20 00:00:00",21:00:00,0,107175,0,yes,1752,yes,matches
84904,41158,C,5,closed,"2025-11-21 00:00:00",20:20:00,"2025-11-21 00:00:00",20:20:00,0,64144,0,yes,1850,yes,matches
84887,41138,C,5,closed,"2025-11-21 00:00:00",07:00:00,"2025-11-21 00:00:00",07:00:00,0,27964,0,yes,1885,yes,matches
84916,41172,C,5,closed,"2025-11-22 00:00:00",14:30:00,"2025-11-22 00:00:00",14:30:00,0,1,0,yes,1803,yes,matches
84957,41222,C,5,closed,"2025-11-24 00:00:00",14:15:00,"2025-11-24 00:00:00",14:15:00,0,26253,0,yes,1878,yes,matches
84969,41235,C,5,closed,"2025-11-25 00:00:00",11:15:00,"2025-11-25 00:00:00",11:15:00,0,41473,0,yes,1895,yes,matches
84987,41258,C,5,closed,"2025-11-26 00:00:00",12:00:00,"2025-11-26 00:00:00",12:00:00,0,1190,0,yes,1926,yes,matches
84986,41257,C,5,closed,"2025-11-26 00:00:00",12:00:00,"2025-11-26 00:00:00",12:00:00,0,1272,0,yes,1917,yes,matches
85067,41355,C,5,closed,"2025-11-29 00:00:00",16:10:00,"2025-11-29 00:00:00",16:10:00,0,30810,0,yes,1892,yes,matches
85062,41349,C,5,closed,"2025-11-29 00:00:00",13:58:14,"2025-11-29 00:00:00",13:58:14,0,65460,0,yes,1850,yes,matches
85060,41348,C,5,closed,"2025-11-29 00:00:00",16:00:00,"2025-11-29 00:00:00",16:00:00,0,1,0,yes,1827,yes,matches
85090,41383,C,5,closed,"2025-11-30 00:00:00",20:30:00,"2025-11-30 00:00:00",20:30:00,0,2608,0,yes,1922,yes,matches
85130,41430,C,5,closed,"2025-12-02 00:00:00",21:30:00,"2025-12-02 00:00:00",21:30:00,0,88196,0,yes,1748,yes,matches
85128,41428,C,5,closed,"2025-12-02 00:00:00",21:00:00,"2025-12-02 00:00:00",21:00:00,0,17549,0,yes,1903,yes,matches
85121,41418,C,5,closed,"2025-12-02 00:00:00",11:24:03,"2025-12-02 00:00:00",11:24:03,0,14740,0,yes,1877,yes,matches
85134,41434,C,5,closed,"2025-12-03 00:00:00",08:30:00,"2025-12-03 00:00:00",08:30:00,0,97851,0,yes,1807,yes,matches
85164,41471,C,5,closed,"2025-12-04 00:00:00",15:00:00,"2025-12-04 00:00:00",15:00:00,0,23282,0,yes,1886,yes,matches
85205,41518,C,5,closed,"2025-12-05 00:00:00",19:00:00,"2025-12-05 00:00:00",19:00:00,0,20450,0,yes,1894,yes,matches
85203,41515,C,5,closed,"2025-12-05 00:00:00",18:30:00,"2025-12-05 00:00:00",18:30:00,0,31426,0,yes,1892,yes,matches
85195,41507,C,5,closed,"2025-12-05 00:00:00",16:00:00,"2025-12-05 00:00:00",16:00:00,0,1,0,yes,1872,yes,matches
85188,41499,C,5,closed,"2025-12-05 00:00:00",12:00:00,"2025-12-05 00:00:00",12:00:00,0,69704,0,yes,1840,yes,matches
85184,41495,C,5,closed,"2025-12-05 00:00:00",17:00:00,"2025-12-05 00:00:00",17:00:00,0,105308,0,yes,1795,yes,matches
85183,41494,C,5,closed,"2025-12-05 00:00:00",09:00:00,"2025-12-05 00:00:00",09:00:00,0,41910,0,yes,1895,yes,matches
85222,41540,C,5,closed,"2025-12-06 00:00:00",14:16:00,"2025-12-06 00:00:00",14:16:00,0,23803,0,yes,1876,yes,matches
85280,41611,C,5,closed,"2025-12-09 00:00:00",19:57:00,"2025-12-09 00:00:00",19:57:00,0,55298,0,yes,1812,yes,matches
85272,41601,C,5,closed,"2025-12-09 00:00:00",15:00:00,"2025-12-09 00:00:00",15:00:00,0,31426,0,yes,1892,yes,matches
85278,41609,C,5,closed,"2025-12-10 00:00:00",08:00:00,"2025-12-10 00:00:00",08:00:00,0,1807,0,yes,1918,yes,matches
85321,41666,C,5,closed,"2025-12-11 00:00:00",17:00:00,"2025-12-11 00:00:00",17:00:00,0,105469,0,yes,1795,yes,matches
85378,41736,C,5,closed,"2025-12-13 00:00:00",21:30:00,"2025-12-13 00:00:00",21:30:00,0,31672,0,yes,1892,yes,matches
85416,41788,C,5,closed,"2025-12-15 00:00:00",20:11:41,"2025-12-15 00:00:00",20:11:41,0,1,0,yes,1913,yes,matches
85423,41797,C,5,closed,"2025-12-16 00:00:00",12:49:00,"2025-12-16 00:00:00",12:49:00,0,19212,0,yes,1903,yes,matches
85422,41795,C,5,closed,"2025-12-16 00:00:00",12:30:00,"2025-12-16 00:00:00",12:30:00,0,74983,0,yes,1778,yes,matches
85463,41857,C,5,closed,"2025-12-18 00:00:00",17:30:00,"2025-12-18 00:00:00",17:30:00,0,1,0,yes,1859,yes,matches
85453,41842,C,5,closed,"2025-12-18 00:00:00",16:00:00,"2025-12-18 00:00:00",16:00:00,0,26653,0,yes,1889,yes,matches
85479,41875,C,5,closed,"2025-12-19 00:00:00",18:29:00,"2025-12-19 00:00:00",18:29:00,0,44159,0,yes,1873,yes,matches
85500,41900,C,5,closed,"2025-12-20 00:00:00",16:45:00,"2025-12-20 00:00:00",16:45:00,0,136278,0,yes,1808,yes,matches
85489,41886,C,5,closed,"2025-12-20 00:00:00",11:00:00,"2025-12-20 00:00:00",11:00:00,0,122162,0,yes,1753,yes,matches
85488,41885,C,5,closed,"2025-12-20 00:00:00",10:00:00,"2025-12-20 00:00:00",10:00:00,0,24909,0,yes,1876,yes,matches
85487,41884,C,5,closed,"2025-12-20 00:00:00",10:00:00,"2025-12-20 00:00:00",10:00:00,0,29733,0,yes,1885,yes,matches
85520,41928,C,5,closed,"2025-12-21 00:00:00",12:00:00,"2025-12-21 00:00:00",12:00:00,0,18157,0,yes,1891,yes,matches
85548,41960,C,5,closed,"2025-12-22 00:00:00",15:00:00,"2025-12-22 00:00:00",15:00:00,0,25073,0,yes,1876,yes,matches
85544,41956,C,5,closed,"2025-12-22 00:00:00",13:00:00,"2025-12-22 00:00:00",13:00:00,0,18157,0,yes,1891,yes,matches
85559,41971,C,5,closed,"2025-12-22 00:00:00",21:30:00,"2025-12-22 00:00:00",21:30:00,0,1,0,yes,1893,yes,matches
85573,41985,C,5,closed,"2025-12-23 00:00:00",12:43:15,"2025-12-23 00:00:00",12:43:15,0,1,1,no,1798,yes,matches
85598,42019,C,5,closed,"2025-12-24 00:00:00",19:30:00,"2025-12-24 00:00:00",19:30:00,0,89855,0,yes,1748,yes,matches
85607,42030,C,5,closed,"2025-12-25 00:00:00",11:00:00,"2025-12-25 00:00:00",11:00:00,0,73191,0,yes,1820,yes,matches
85636,42066,C,5,closed,"2025-12-26 00:00:00",17:00:00,"2025-12-26 00:00:00",17:00:00,0,56411,0,yes,1821,yes,matches
85668,42104,C,5,closed,"2025-12-28 00:00:00",09:30:00,"2025-12-28 00:00:00",09:30:00,0,78558,0,yes,1810,yes,matches
85717,42162,C,5,closed,"2025-12-30 00:00:00",20:00:00,"2025-12-30 00:00:00",20:00:00,0,35635,0,yes,1875,yes,matches
85713,42158,C,5,closed,"2025-12-30 00:00:00",15:44:17,"2025-12-30 00:00:00",15:44:17,0,75487,0,yes,1778,yes,matches
85701,42143,C,5,closed,"2025-12-30 00:00:00",02:45:00,"2025-12-30 00:00:00",02:45:00,0,1,0,yes,1758,yes,matches
4024,42177,U,5,closed,"2025-12-31 00:00:00",10:34:59,"2025-12-31 00:00:00",10:34:59,0,56286,56291,yes,1827,yes,matches
85755,42214,C,5,closed,"2026-01-01 00:00:00",22:00:00,"2026-01-01 00:00:00",22:00:00,0,679,0,yes,1933,yes,matches
85771,42235,C,5,closed,"2026-01-02 00:00:00",18:30:00,"2026-01-02 00:00:00",18:30:00,0,679,0,yes,1933,yes,matches
4055,42290,U,5,closed,"2026-01-04 00:00:00",21:41:00,"2026-01-04 00:00:00",21:41:00,0,100423,0,yes,1807,yes,matches
85824,42307,C,5,closed,"2026-01-05 00:00:00",16:00:00,"2026-01-05 00:00:00",16:00:00,0,1,0,yes,1741,yes,matches
85858,42347,C,5,closed,"2026-01-06 00:00:00",17:30:00,"2026-01-06 00:00:00",17:30:00,0,67847,0,yes,1848,yes,matches
85871,42364,C,5,closed,"2026-01-07 00:00:00",14:30:00,"2026-01-07 00:00:00",14:30:00,0,84083,0,yes,1814,yes,matches
85888,42388,C,5,closed,"2026-01-08 00:00:00",13:00:00,"2026-01-08 00:00:00",13:00:00,0,71797,0,yes,1840,yes,matches
85920,42426,C,5,closed,"2026-01-09 00:00:00",23:58:00,"2026-01-09 00:00:00",23:58:00,0,57877,0,yes,1812,yes,matches
4094,42480,U,5,closed,"2026-01-11 00:00:00",22:30:36,"2026-01-11 00:00:00",22:30:36,0,109478,0,yes,1776,yes,matches
86026,42561,C,5,closed,"2026-01-15 00:00:00",12:00:00,"2026-01-15 00:00:00",12:00:00,0,13382,0,yes,1912,yes,matches
4122,42613,U,5,closed,"2026-01-17 00:00:00",13:09:00,"2026-01-17 00:00:00",13:09:00,0,14525,0,yes,1905,yes,matches
86094,42657,C,5,closed,"2026-01-19 00:00:00",10:00:00,"2026-01-19 00:00:00",10:00:00,0,72697,0,yes,1911,yes,matches
86107,42673,C,5,closed,"2026-01-19 00:00:00",22:15:00,"2026-01-19 00:00:00",22:15:00,0,61690,0,yes,1851,yes,matches
86141,42716,C,5,closed,"2026-01-21 00:00:00",18:00:00,"2026-01-21 00:00:00",18:00:00,0,1,0,yes,1888,yes,matches
86176,42759,C,5,closed,"2026-01-22 00:00:00",21:30:00,"2026-01-22 00:00:00",21:30:00,0,61730,0,yes,1851,yes,matches
86190,42776,C,5,closed,"2026-01-23 00:00:00",15:53:46,"2026-01-23 00:00:00",15:53:46,0,5331,0,yes,1915,yes,matches
86207,42798,C,5,closed,"2026-01-24 00:00:00",16:00:00,"2026-01-24 00:00:00",16:00:00,0,14111,0,yes,1912,yes,matches
86213,42806,C,5,closed,"2026-01-25 00:00:00",00:01:38,"2026-01-25 00:00:00",00:01:38,0,6715,0,yes,1913,yes,matches
86256,42850,C,5,closed,"2026-01-26 00:00:00",17:00:00,"2026-01-26 00:00:00",17:00:00,0,62032,0,yes,1826,yes,matches
86248,42841,C,5,closed,"2026-01-26 00:00:00",12:30:00,"2026-01-26 00:00:00",12:30:00,0,6870,0,yes,1924,yes,matches
86244,42837,C,5,closed,"2026-01-26 00:00:00",11:00:00,"2026-01-26 00:00:00",11:00:00,0,14256,0,yes,1906,yes,matches
86282,42884,C,5,closed,"2026-01-27 00:00:00",23:20:00,"2026-01-27 00:00:00",23:20:00,0,61765,0,yes,1871,yes,matches
86276,42875,C,5,closed,"2026-01-27 00:00:00",19:00:00,"2026-01-27 00:00:00",19:00:00,0,14251,0,yes,1912,yes,matches
86273,42872,C,5,closed,"2026-01-27 00:00:00",16:30:00,"2026-01-27 00:00:00",16:30:00,0,34580,0,yes,1864,yes,matches
86305,42911,C,5,closed,"2026-01-28 00:00:00",21:00:00,"2026-01-28 00:00:00",21:00:00,0,31536,0,yes,1884,yes,matches
86298,42901,C,5,closed,"2026-01-28 00:00:00",15:30:00,"2026-01-28 00:00:00",15:30:00,0,73642,0,yes,1840,yes,matches
86296,42899,C,5,closed,"2026-01-28 00:00:00",16:00:00,"2026-01-28 00:00:00",16:00:00,0,68684,0,yes,1789,yes,matches
86292,42894,C,5,closed,"2026-01-28 00:00:00",13:00:00,"2026-01-28 00:00:00",13:00:00,0,130125,0,yes,1805,yes,matches
86329,42943,C,5,closed,"2026-01-29 00:00:00",22:00:00,"2026-01-29 00:00:00",22:00:00,0,73643,0,yes,1840,yes,matches
86321,42934,C,5,closed,"2026-01-29 00:00:00",16:30:00,"2026-01-29 00:00:00",16:30:00,0,73642,0,yes,1840,yes,matches
86349,42969,C,5,closed,"2026-01-30 00:00:00",22:00:00,"2026-01-30 00:00:00",22:00:00,0,15143,0,yes,1906,yes,matches
86346,42966,C,5,closed,"2026-01-30 00:00:00",18:00:00,"2026-01-30 00:00:00",18:00:00,0,58231,0,yes,1821,yes,matches
4201,42992,U,5,closed,"2026-01-31 00:00:00",22:38:14,"2026-01-31 00:00:00",22:38:14,0,115754,0,yes,1772,yes,matches
86378,43005,C,5,closed,"2026-02-01 00:00:00",12:45:00,"2026-02-01 00:00:00",12:45:00,0,15368,0,yes,1905,yes,matches
86430,43073,C,5,closed,"2026-02-04 00:00:00",13:30:00,"2026-02-04 00:00:00",13:30:00,0,14649,0,yes,1904,yes,matches
86423,43064,C,5,closed,"2026-02-04 00:00:00",09:00:00,"2026-02-04 00:00:00",09:00:00,0,3566,0,yes,1933,yes,matches
86486,43149,C,5,closed,"2026-02-07 00:00:00",15:00:00,"2026-02-07 00:00:00",15:00:00,0,92137,0,yes,1748,yes,matches
86484,43147,C,5,closed,"2026-02-07 00:00:00",15:30:00,"2026-02-07 00:00:00",15:30:00,0,111280,0,yes,1776,yes,matches
4251,43183,U,5,closed,"2026-02-08 00:00:00",23:44:00,"2026-02-08 00:00:00",23:44:00,0,5680,0,yes,1925,yes,matches
86520,43196,C,5,closed,"2026-02-09 00:00:00",17:00:00,"2026-02-09 00:00:00",17:00:00,0,60473,0,yes,1887,yes,matches
86517,43193,C,5,closed,"2026-02-09 00:00:00",15:00:00,"2026-02-09 00:00:00",15:00:00,0,5689,0,yes,1925,yes,matches
86541,43224,C,5,closed,"2026-02-10 00:00:00",17:30:00,"2026-02-10 00:00:00",17:30:00,0,45414,0,yes,1867,yes,matches
86530,43207,C,5,closed,"2026-02-10 00:00:00",11:00:00,"2026-02-10 00:00:00",11:00:00,0,38176,0,yes,1870,yes,matches
86561,43251,C,5,closed,"2026-02-11 00:00:00",20:52:00,"2026-02-11 00:00:00",20:52:00,0,60611,0,yes,1887,yes,matches
86578,43269,C,5,closed,"2026-02-12 00:00:00",13:30:00,"2026-02-12 00:00:00",13:30:00,0,111597,0,yes,1776,yes,matches
86614,43309,C,5,closed,"2026-02-14 00:00:00",11:37:05,"2026-02-14 00:00:00",11:37:05,0,14953,0,yes,1907,yes,matches
86611,43304,C,5,closed,"2026-02-14 00:00:00",19:00:00,"2026-02-14 00:00:00",19:00:00,0,118480,0,yes,1836,yes,matches
86635,43335,C,5,closed,"2026-02-15 00:00:00",14:30:00,"2026-02-15 00:00:00",14:30:00,0,62119,0,yes,1844,yes,matches
86629,43326,C,5,closed,"2026-02-15 00:00:00",10:00:00,"2026-02-15 00:00:00",10:00:00,0,79648,0,yes,1778,yes,matches
86648,43349,C,5,closed,"2026-02-16 00:00:00",12:00:00,"2026-02-16 00:00:00",12:00:00,0,7095,0,yes,1915,yes,matches
4284,43384,U,5,closed,"2026-02-17 00:00:00",15:00:00,"2026-02-17 00:00:00",15:00:00,0,1323,0,yes,1953,yes,matches
86664,43369,C,5,closed,"2026-02-17 00:00:00",13:26:00,"2026-02-17 00:00:00",13:26:00,0,117967,0,yes,1741,yes,matches
86682,43391,C,5,closed,"2026-02-18 00:00:00",11:00:00,"2026-02-18 00:00:00",11:00:00,0,15584,0,yes,1904,yes,matches
86721,43439,C,5,closed,"2026-02-20 00:00:00",21:38:00,"2026-02-20 00:00:00",21:38:00,0,108904,0,yes,1754,yes,matches
86716,43434,C,5,closed,"2026-02-20 00:00:00",17:00:00,"2026-02-20 00:00:00",17:00:00,0,20464,0,yes,1877,yes,matches
86714,43432,C,5,closed,"2026-02-20 00:00:00",16:30:00,"2026-02-20 00:00:00",16:30:00,0,16377,0,yes,1908,yes,matches
86741,43468,C,5,closed,"2026-02-22 00:00:00",08:00:00,"2026-02-22 00:00:00",08:00:00,0,16377,0,yes,1908,yes,matches
86844,43623,C,5,closed,"2026-03-01 00:00:00",19:00:00,"2026-03-01 00:00:00",19:00:00,0,20496,0,yes,1877,yes,matches
86835,43611,C,5,closed,"2026-03-01 00:00:00",09:00:00,"2026-03-01 00:00:00",09:00:00,0,119025,0,yes,1741,yes,matches
86990,43533,C,5,closed,"2026-03-01 00:00:00",19:00:00,"2026-03-01 00:00:00",19:00:00,0,20495,0,yes,1877,yes,matches
86867,43658,C,5,closed,"2026-03-04 00:00:00",11:00:00,"2026-03-04 00:00:00",11:00:00,0,50105,0,yes,1895,yes,matches
86873,43476,C,5,closed,"2026-03-05 00:00:00",10:00:00,"2026-03-05 00:00:00",10:00:00,0,0,,no,1946,yes,matches
86890,43696,C,5,closed,"2026-03-06 00:00:00",16:00:00,"2026-03-06 00:00:00",16:00:00,0,38470,0,yes,1875,yes,matches
86927,43751,C,5,closed,"2026-03-08 00:00:00",08:00:00,"2026-03-08 00:00:00",08:00:00,0,104119,105069,yes,1807,yes,matches
86910,43726,C,5,closed,"2026-03-08 00:00:00",22:00:00,"2026-03-08 00:00:00",22:00:00,0,71966,0,yes,1815,yes,matches
86913,43730,C,5,closed,"2026-03-09 00:00:00",11:15:00,"2026-03-09 00:00:00",11:15:00,0,71985,0,yes,1815,yes,matches
86995,43858,C,5,closed,"2026-03-16 00:00:00",18:30:00,"2026-03-16 00:00:00",18:30:00,0,12156,0,yes,1798,yes,matches
86994,43857,C,5,closed,"2026-03-16 00:00:00",18:30:00,"2026-03-16 00:00:00",18:30:00,0,12156,12157,yes,1927,yes,matches
87001,43869,C,5,closed,"2026-03-18 00:00:00",11:00:00,"2026-03-18 00:00:00",11:00:00,0,47043,0,yes,1867,yes,matches
87009,43881,C,5,closed,"2026-03-19 00:00:00",11:00:00,"2026-03-19 00:00:00",11:00:00,0,47043,0,yes,1867,yes,matches
87041,43919,C,5,closed,"2026-03-21 00:00:00",20:30:00,"2026-03-21 00:00:00",20:30:00,0,66784,0,yes,1851,yes,matches
87036,43912,C,5,closed,"2026-03-21 00:00:00",15:00:00,"2026-03-21 00:00:00",15:00:00,0,7899,0,yes,1937,yes,matches
87091,43983,C,5,closed,"2026-03-26 00:00:00",13:30:00,"2026-03-26 00:00:00",13:30:00,0,10229,0,yes,1918,yes,matches
87136,44041,C,5,closed,"2026-03-29 00:00:00",21:00:00,"2026-03-29 00:00:00",21:00:00,0,8742,0,yes,1919,yes,matches
87123,44022,C,5,closed,"2026-03-29 00:00:00",18:00:00,"2026-03-29 00:00:00",18:00:00,0,77624,0,yes,1822,yes,matches
87150,44059,C,5,closed,"2026-03-30 00:00:00",21:30:00,"2026-03-30 00:00:00",21:30:00,0,50642,0,yes,1895,yes,matches
87157,44073,C,5,closed,"2026-03-31 00:00:00",17:13:49,"2026-03-31 00:00:00",17:13:49,0,6060,0,yes,1952,yes,matches
87189,44117,C,5,closed,"2026-04-02 00:00:00",21:00:00,"2026-04-02 00:00:00",21:00:00,0,7244,0,yes,1939,yes,matches
87179,44103,C,5,closed,"2026-04-02 00:00:00",12:33:52,"2026-04-02 00:00:00",12:33:52,0,7136,0,yes,1914,yes,matches
87205,44136,C,5,closed,"2026-04-03 00:00:00",21:00:00,"2026-04-03 00:00:00",21:00:00,0,33642,0,yes,1888,yes,matches
87202,44133,C,5,closed,"2026-04-03 00:00:00",19:00:00,"2026-04-03 00:00:00",19:00:00,0,39102,0,yes,1885,yes,matches
87229,44165,C,5,closed,"2026-04-05 00:00:00",15:00:00,"2026-04-05 00:00:00",15:00:00,0,18530,0,yes,1905,yes,matches
87272,44217,C,5,closed,"2026-04-08 00:00:00",22:45:00,"2026-04-08 00:00:00",22:45:00,0,52324,0,yes,1863,yes,matches
87314,44262,C,5,closed,"2026-04-11 00:00:00",12:00:00,"2026-04-11 00:00:00",12:00:00,0,39375,0,yes,1885,yes,matches
87346,44302,C,5,closed,"2026-04-13 00:00:00",22:00:00,"2026-04-13 00:00:00",22:00:00,0,53246,0,yes,1830,yes,matches
87332,44287,C,5,closed,"2026-04-13 00:00:00",14:00:00,"2026-04-13 00:00:00",14:00:00,0,31864,0,yes,1955,yes,matches
87354,44310,C,5,closed,"2026-04-14 00:00:00",11:00:00,"2026-04-14 00:00:00",11:00:00,0,77627,0,yes,1840,yes,matches
4528,44376,U,5,closed,"2026-04-16 00:00:00",22:19:40,"2026-04-16 00:00:00",22:19:40,0,50534,0,yes,1872,yes,matches
87409,44373,C,5,closed,"2026-04-16 00:00:00",21:15:00,"2026-04-16 00:00:00",21:15:00,0,53246,0,yes,1830,yes,matches
87402,44364,C,5,closed,"2026-04-16 00:00:00",15:30:00,"2026-04-16 00:00:00",15:30:00,0,34483,0,yes,1889,yes,matches
87389,44351,C,5,closed,"2026-04-16 00:00:00",09:30:00,"2026-04-16 00:00:00",09:30:00,0,1,0,yes,1898,yes,matches
87436,44408,C,5,closed,"2026-04-18 00:00:00",16:30:00,"2026-04-18 00:00:00",16:30:00,0,55076,0,yes,1893,yes,matches
87490,44490,C,5,closed,"2026-04-22 00:00:00",10:00:00,"2026-04-22 00:00:00",10:00:00,0,32590,0,yes,1894,yes,matches
87516,44521,C,5,closed,"2026-04-23 00:00:00",11:00:00,"2026-04-23 00:00:00",11:00:00,0,37174,0,yes,1858,yes,matches
87538,44549,C,5,closed,"2026-04-24 00:00:00",13:00:00,"2026-04-24 00:00:00",13:00:00,0,1839,0,yes,1953,yes,matches
87569,44586,C,5,closed,"2026-04-25 00:00:00",16:00:00,"2026-04-25 00:00:00",16:00:00,0,1,0,yes,1910,yes,matches
87560,44575,C,5,closed,"2026-04-25 00:00:00",13:15:00,"2026-04-25 00:00:00",13:15:00,0,89903,0,yes,1743,yes,matches
87612,44642,C,5,closed,"2026-04-27 00:00:00",16:00:00,"2026-04-27 00:00:00",16:00:00,0,41101,0,yes,1910,yes,matches
87655,44699,C,5,closed,"2026-04-29 00:00:00",19:30:00,"2026-04-29 00:00:00",19:30:00,0,53851,0,yes,1830,yes,matches
87666,44712,C,5,closed,"2026-04-30 00:00:00",12:00:00,"2026-04-30 00:00:00",12:00:00,0,82423,0,yes,1790,yes,matches
87660,44705,C,5,closed,"2026-04-30 00:00:00",08:30:00,"2026-04-30 00:00:00",08:30:00,0,13917,0,yes,1920,yes,matches
87694,44745,C,5,closed,"2026-05-01 00:00:00",19:50:00,"2026-05-01 00:00:00",19:50:00,0,1,0,yes,1743,yes,matches
87683,44732,C,5,closed,"2026-05-01 00:00:00",12:30:00,"2026-05-01 00:00:00",12:30:00,0,8711,0,yes,1952,yes,matches
87729,44797,C,5,closed,"2026-05-03 00:00:00",20:35:24,"2026-05-03 00:00:00",20:35:24,0,25059,0,yes,1877,yes,matches
87765,44847,C,5,closed,"2026-05-06 00:00:00",12:30:00,"2026-05-06 00:00:00",12:30:00,0,81778,0,yes,1911,yes,matches
87753,44827,C,5,closed,"2026-05-06 00:00:00",10:00:00,"2026-05-06 00:00:00",10:00:00,0,115282,,no,1776,yes,matches
87843,44958,C,5,closed,"2026-05-10 00:00:00",22:30:00,"2026-05-10 00:00:00",22:30:00,0,9627,0,yes,1952,yes,matches
4686,44973,U,5,closed,"2026-05-11 00:00:00",17:06:31,"2026-05-11 00:00:00",17:06:31,0,40591,0,yes,1860,yes,matches
87875,45003,C,5,closed,"2026-05-12 00:00:00",23:30:00,"2026-05-12 00:00:00",23:30:00,0,16555,0,yes,1921,yes,matches
4716,45092,U,5,closed,"2026-05-16 00:00:00",21:55:00,"2026-05-16 00:00:00",21:55:00,0,41769,0,yes,1870,yes,matches
87950,45106,C,5,closed,"2026-05-17 00:00:00",18:30:00,"2026-05-17 00:00:00",18:30:00,0,79039,0,yes,1897,yes,matches
87944,45097,C,5,closed,"2026-05-17 00:00:00",10:30:00,"2026-05-17 00:00:00",10:30:00,0,81779,0,yes,1911,yes,matches
87941,45094,C,5,closed,"2026-05-17 00:00:00",08:15:00,"2026-05-17 00:00:00",08:15:00,0,79380,0,yes,1959,yes,matches
87964,45122,C,5,closed,"2026-05-18 00:00:00",13:00:00,"2026-05-18 00:00:00",13:00:00,0,79380,0,yes,1959,yes,matches
87958,45116,C,5,closed,"2026-05-18 00:00:00",10:30:00,"2026-05-18 00:00:00",10:30:00,0,17458,0,yes,1927,yes,matches
87977,45136,C,5,closed,"2026-05-19 00:00:00",10:30:00,"2026-05-19 00:00:00",10:30:00,0,10658,0,yes,1963,yes,matches
87983,45147,C,5,closed,"2026-05-20 00:00:00",12:00:00,"2026-05-20 00:00:00",12:00:00,0,79380,0,yes,1959,yes,matches
88021,45203,C,5,closed,"2026-05-21 00:00:00",19:30:00,"2026-05-21 00:00:00",19:30:00,0,42093,0,yes,1870,yes,matches
88027,45214,C,5,closed,"2026-05-22 00:00:00",09:00:00,"2026-05-22 00:00:00",09:00:00,0,42525,0,yes,1910,yes,matches
88058,45257,C,5,closed,"2026-05-23 00:00:00",22:30:00,"2026-05-23 00:00:00",22:30:00,0,10779,0,yes,1952,yes,matches
